"fasta","gene_position","start_position","end_position","rank","kegg_id","kegg_hit","peptidase_id","peptidase_hit","peptidase_bitScore","pfam_hits","cazy_hits","classification","closest_placement_reference","closest_placement_radius","closest_placement_taxonomy","closest_placement_ani","closest_placement_af","pplacer_taxonomy","classification_method","note","other_related_references(genome_id,species_name,radius,ANI,AF)","msa_percent","translation_table","red_value","warnings"
"JW084.maxbin.003",24,20659,22290,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__QHCE01;g__JABFVL01;s__","GCA_013362805.1","95.0","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__QHCE01;g__JABFVL01;s__JABFVL01 sp013362805","79.65","0.41","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__QHCE01;g__JABFVL01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",82.88,11,0.966760634946102,"N/A"
"JW094.metabat.1",1,2,403,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__","GCA_011331385.1","95.0","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__DSRY01 sp011331385","79.66","0.66","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",47.5,11,0.904285006315481,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW094.metabat.2",1,3,620,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","80.82","0.62","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.52, 0.7; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.12, 0.34",45.79,11,0.973982975391453,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW114.metabat.4",3,1907,2926,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__","GCA_011331385.1","95.0","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__DSRY01 sp011331385","79.36","0.55","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__UBA4738;f__HRBIN12;g__DSRY01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",55.04,11,0.910028014566398,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW114.metabat.7",1,2,613,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__VGBV01;s__","GCA_016870325.1","95.0","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__VGBV01;s__VGBV01 sp016870325","78.92","0.46","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__VGBV01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",44.4,11,0.884263142788267,"N/A"
"JW115.metabat.6",1,3,1541,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.25","0.54","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.75, 0.57; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.49, 0.28",53.44,11,0.972841618214976,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW116.metabat.4",5,2804,3295,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.3","0.56","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.69, 0.57; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.45, 0.28",56.77,11,0.974204193113672,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW119.maxbin.001",6,2469,3458,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.54","0.58","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.72, 0.69; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.35, 0.33",55.94,11,0.974371730894083,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW119.metabat.1",8,6623,7198,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__VGBV01;s__","GCA_016870325.1","95.0","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__VGBV01;s__VGBV01 sp016870325","78.75","0.51","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__VGBV01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",36.02,11,0.881764874421767,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW123.maxbin.005_sub",10,7467,8294,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__","ANI","classification based on placement in class-level tree","GCA_016185205.1, s__Pseudolabrys sp016185205, 95.0, 78.13, 0.26; GCA_016201085.1, s__Pseudolabrys sp016201085, 95.0, 78.03, 0.19; GCA_009694265.1, s__Pseudolabrys sp009694265, 95.0, 78.0, 0.17; GCA_003152455.1, s__Pseudolabrys sp003152455, 95.0, 77.96, 0.22; GCA_003133345.1, s__Pseudolabrys sp003133345, 95.0, 77.72, 0.23; GCA_018240595.1, s__Pseudolabrys sp018240595, 95.0, 77.59, 0.17; GCA_903878085.1, s__Pseudolabrys sp903878085, 95.0, 77.5, 0.24; GCA_017849615.1, s__Pseudolabrys sp017849615, 95.0, 77.48, 0.16; GCA_903885555.1, s__Pseudolabrys sp903885555, 95.0, 77.4, 0.2; GCA_903839845.1, s__Pseudolabrys sp903839845, 95.0, 77.37, 0.2; GCF_003367395.1, s__Pseudolabrys taiwanensis, 95.0, 77.34, 0.2; GCF_003367195.1, s__Pseudolabrys sp003367195, 95.0, 77.29, 0.15; GCF_005153485.1, s__Pseudolabrys sp005153485, 95.0, 77.25, 0.16; GCA_019246455.1, s__Pseudolabrys sp019246455, 95.0, 77.07, 0.09; GCA_001464835.1, s__Pseudolabrys sp001464835, 95.0, 77.07, 0.17; GCA_018242205.1, s__Pseudolabrys sp018242205, 95.0, 77.04, 0.16; GCF_001426945.1, s__Pseudolabrys sp001426945, 95.0, 77.02, 0.16; GCA_016124795.1, s__Pseudolabrys sp016124795, 95.0, 77.02, 0.19; GCA_903929045.1, s__Pseudolabrys sp903929045, 95.0, 76.97, 0.18; GCA_019247925.1, s__Pseudolabrys sp019247925, 95.0, 76.97, 0.12; GCA_001899285.1, s__Pseudolabrys sp001899285, 95.0, 76.64, 0.14; GCA_903891395.1, s__Pseudolabrys sp903891395, 95.0, 76.58, 0.12; GCA_903892675.1, s__Pseudolabrys sp903892675, 95.0, 76.46, 0.17",39.5,11,0.980667258672717,"N/A"
"JW123.maxbin.005_sub",6,3088,3393,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__","ANI","classification based on placement in class-level tree","GCA_016185205.1, s__Pseudolabrys sp016185205, 95.0, 78.13, 0.26; GCA_016201085.1, s__Pseudolabrys sp016201085, 95.0, 78.03, 0.19; GCA_009694265.1, s__Pseudolabrys sp009694265, 95.0, 78.0, 0.17; GCA_003152455.1, s__Pseudolabrys sp003152455, 95.0, 77.96, 0.22; GCA_003133345.1, s__Pseudolabrys sp003133345, 95.0, 77.72, 0.23; GCA_018240595.1, s__Pseudolabrys sp018240595, 95.0, 77.59, 0.17; GCA_903878085.1, s__Pseudolabrys sp903878085, 95.0, 77.5, 0.24; GCA_017849615.1, s__Pseudolabrys sp017849615, 95.0, 77.48, 0.16; GCA_903885555.1, s__Pseudolabrys sp903885555, 95.0, 77.4, 0.2; GCA_903839845.1, s__Pseudolabrys sp903839845, 95.0, 77.37, 0.2; GCF_003367395.1, s__Pseudolabrys taiwanensis, 95.0, 77.34, 0.2; GCF_003367195.1, s__Pseudolabrys sp003367195, 95.0, 77.29, 0.15; GCF_005153485.1, s__Pseudolabrys sp005153485, 95.0, 77.25, 0.16; GCA_019246455.1, s__Pseudolabrys sp019246455, 95.0, 77.07, 0.09; GCA_001464835.1, s__Pseudolabrys sp001464835, 95.0, 77.07, 0.17; GCA_018242205.1, s__Pseudolabrys sp018242205, 95.0, 77.04, 0.16; GCF_001426945.1, s__Pseudolabrys sp001426945, 95.0, 77.02, 0.16; GCA_016124795.1, s__Pseudolabrys sp016124795, 95.0, 77.02, 0.19; GCA_903929045.1, s__Pseudolabrys sp903929045, 95.0, 76.97, 0.18; GCA_019247925.1, s__Pseudolabrys sp019247925, 95.0, 76.97, 0.12; GCA_001899285.1, s__Pseudolabrys sp001899285, 95.0, 76.64, 0.14; GCA_903891395.1, s__Pseudolabrys sp903891395, 95.0, 76.58, 0.12; GCA_903892675.1, s__Pseudolabrys sp903892675, 95.0, 76.46, 0.17",39.5,11,0.980667258672717,"N/A"
"JW123.maxbin.005_sub",1,3,1310,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__","ANI","classification based on placement in class-level tree","GCA_016185205.1, s__Pseudolabrys sp016185205, 95.0, 78.13, 0.26; GCA_016201085.1, s__Pseudolabrys sp016201085, 95.0, 78.03, 0.19; GCA_009694265.1, s__Pseudolabrys sp009694265, 95.0, 78.0, 0.17; GCA_003152455.1, s__Pseudolabrys sp003152455, 95.0, 77.96, 0.22; GCA_003133345.1, s__Pseudolabrys sp003133345, 95.0, 77.72, 0.23; GCA_018240595.1, s__Pseudolabrys sp018240595, 95.0, 77.59, 0.17; GCA_903878085.1, s__Pseudolabrys sp903878085, 95.0, 77.5, 0.24; GCA_017849615.1, s__Pseudolabrys sp017849615, 95.0, 77.48, 0.16; GCA_903885555.1, s__Pseudolabrys sp903885555, 95.0, 77.4, 0.2; GCA_903839845.1, s__Pseudolabrys sp903839845, 95.0, 77.37, 0.2; GCF_003367395.1, s__Pseudolabrys taiwanensis, 95.0, 77.34, 0.2; GCF_003367195.1, s__Pseudolabrys sp003367195, 95.0, 77.29, 0.15; GCF_005153485.1, s__Pseudolabrys sp005153485, 95.0, 77.25, 0.16; GCA_019246455.1, s__Pseudolabrys sp019246455, 95.0, 77.07, 0.09; GCA_001464835.1, s__Pseudolabrys sp001464835, 95.0, 77.07, 0.17; GCA_018242205.1, s__Pseudolabrys sp018242205, 95.0, 77.04, 0.16; GCF_001426945.1, s__Pseudolabrys sp001426945, 95.0, 77.02, 0.16; GCA_016124795.1, s__Pseudolabrys sp016124795, 95.0, 77.02, 0.19; GCA_903929045.1, s__Pseudolabrys sp903929045, 95.0, 76.97, 0.18; GCA_019247925.1, s__Pseudolabrys sp019247925, 95.0, 76.97, 0.12; GCA_001899285.1, s__Pseudolabrys sp001899285, 95.0, 76.64, 0.14; GCA_903891395.1, s__Pseudolabrys sp903891395, 95.0, 76.58, 0.12; GCA_903892675.1, s__Pseudolabrys sp903892675, 95.0, 76.46, 0.17",39.5,11,0.980667258672717,"N/A"
"JW129.metabat.8",1,3,968,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",33.8,11,0.888184171430115,"N/A"
"JW130.metabat.1",3,2950,4578,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","GCA_017883315.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__JADGNW01 sp017883315","76.24","0.11","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",85.13,11,0.880319758821615,"N/A"
"JW130.metabat.3",4,1480,2952,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",68.57,11,0.881678197894693,"N/A"
"JW130.metabat.3",7,5562,7190,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",68.57,11,0.881678197894693,"N/A"
"JW131.metabat.4",3,922,2589,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__","GCA_019244745.1","95.0","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__Palsa-465 sp019244745","78.26","0.36","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_017882405.1, s__Palsa-465 sp017882405, 95.0, 78.42, 0.33; GCA_019240655.1, s__Palsa-465 sp019240655, 95.0, 78.41, 0.33; GCA_019241635.1, s__Palsa-465 sp019241635, 95.0, 78.24, 0.31; GCA_019244395.1, s__Palsa-465 sp019244395, 95.0, 78.05, 0.33; GCA_019240305.1, s__Palsa-465 sp019240305, 95.0, 77.99, 0.28; GCA_017882465.1, s__Palsa-465 sp017882465, 95.0, 77.96, 0.28; GCA_019240115.1, s__Palsa-465 sp019240115, 95.0, 77.95, 0.3; GCA_019239375.1, s__Palsa-465 sp019239375, 95.0, 77.9, 0.28; GCA_003244035.1, s__Palsa-465 sp003244035, 95.0, 77.86, 0.31; GCA_019240015.1, s__Palsa-465 sp019240015, 95.0, 77.85, 0.35; GCA_019239445.1, s__Palsa-465 sp019239445, 95.0, 77.79, 0.3; GCA_005883415.1, s__Palsa-465 sp005883415, 95.0, 77.46, 0.25; GCA_003165655.1, s__Palsa-465 sp003165655, 95.0, 77.08, 0.19; GCA_019247075.1, s__Palsa-465 sp019247075, 95.0, 77.06, 0.2; GCA_009785395.1, s__Palsa-465 sp009785395, 95.0, 77.06, 0.3; GCA_017354065.1, s__Palsa-465 sp017354065, 95.0, 76.53, 0.18; GCA_003137075.1, s__Palsa-465 sp003137075, 95.0, 76.26, 0.15",45.69,11,0.927331521123454,"N/A"
"JW135.metabat.1",3,1118,2767,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","GCA_013698055.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__QHXM01 sp013698055","78.19","0.36","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_003222945.1, s__QHXM01 sp003222945, 95.0, 77.46, 0.25",72.46,11,0.91938740788375,"N/A"
"JW135.metabat.1",1,63,1691,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","GCA_013698055.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__QHXM01 sp013698055","78.19","0.36","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_003222945.1, s__QHXM01 sp003222945, 95.0, 77.46, 0.25",72.46,11,0.91938740788375,"N/A"
"JW135.metabat.3",1,1,1110,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",64.56,11,0.659056271888726,"N/A"
"JW138.metabat.2",14,12496,12930,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__","GCA_002420005.1","95.0","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__UBA5704 sp002420005","78.02","0.37","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",52.6,11,0.813518294641602,"N/A"
"JW138.metabat.2",1,3,1262,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__","GCA_002420005.1","95.0","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__UBA5704 sp002420005","78.02","0.37","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",52.6,11,0.813518294641602,"N/A"
"JW138.metabat.7",2,713,2341,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",73.99,11,0.879323775676112,"N/A"
"JW138.metabat.7",3,980,2632,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",73.99,11,0.879323775676112,"N/A"
"JW141.metabat.5",1,3,1157,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__UBA4738;o__CADDZG01;f__CADDZG01;g__;s__","GCA_902812355.1","95.0","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__CADDZG01;f__CADDZG01;g__CADDZG01;s__CADDZG01 sp902812355","78.99","0.43","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__CADDZG01;f__CADDZG01;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",61.97,11,0.795415976028005,"N/A"
"JW141.metabat.5",12,10218,11870,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__UBA4738;o__CADDZG01;f__CADDZG01;g__;s__","GCA_902812355.1","95.0","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__CADDZG01;f__CADDZG01;g__CADDZG01;s__CADDZG01 sp902812355","78.99","0.43","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__CADDZG01;f__CADDZG01;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",61.97,11,0.795415976028005,"N/A"
"JW141.metabat.5",1,2,325,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__UBA4738;o__CADDZG01;f__CADDZG01;g__;s__","GCA_902812355.1","95.0","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__CADDZG01;f__CADDZG01;g__CADDZG01;s__CADDZG01 sp902812355","78.99","0.43","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__CADDZG01;f__CADDZG01;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",61.97,11,0.795415976028005,"N/A"
"JW143.metabat.9",17,11537,13159,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_902806065.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp902806065","78.41","0.41","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 78.97, 0.35; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 78.83, 0.36; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 78.41, 0.35; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 78.26, 0.28; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 78.03, 0.4; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 77.92, 0.29; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 77.91, 0.3; GCA_019247245.1, s__SCSIO-52915 sp019247245, 95.0, 77.45, 0.19; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 77.18, 0.23",77.46,11,0.938892921157281,"N/A"
"JW144.metabat.6",1,3,965,"C","K04077","chaperonin GroEL",NA,NA,NA,"TCP-1/cpn60 chaperonin family [PF00118.26]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__","GCA_002420005.1","95.0","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__UBA5704 sp002420005","78.22","0.37","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",60.48,11,0.844795535444483,"N/A"
