"fasta","gene_position","start_position","end_position","rank","kegg_id","kegg_hit","peptidase_id","peptidase_hit","peptidase_bitScore","pfam_hits","cazy_hits","classification","closest_placement_reference","closest_placement_radius","closest_placement_taxonomy","closest_placement_ani","closest_placement_af","pplacer_taxonomy","classification_method","note","other_related_references(genome_id,species_name,radius,ANI,AF)","msa_percent","translation_table","red_value","warnings"
"JW138.metabat.7",14,12870,14708,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",73.99,11,0.879323775676112,"N/A"
"JW141.metabat.5",19,16928,18766,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Actinobacteriota;c__UBA4738;o__CADDZG01;f__CADDZG01;g__;s__","GCA_902812355.1","95.0","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__CADDZG01;f__CADDZG01;g__CADDZG01;s__CADDZG01 sp902812355","78.99","0.43","d__Bacteria;p__Actinobacteriota;c__UBA4738;o__CADDZG01;f__CADDZG01;g__;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",61.97,11,0.795415976028005,"N/A"
"JW144.metabat.6",4,2563,4395,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__","GCA_002420005.1","95.0","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__UBA5704 sp002420005","78.22","0.37","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA5704;f__UBA5704;g__UBA5704;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",60.48,11,0.844795535444483,"N/A"
"JW147.metabat.2",8,6774,8693,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__AC-38;s__","GCA_005883255.1","95.0","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__AC-38;s__AC-38 sp005883255","78.91","0.51","d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__AC-38;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",47.24,11,0.867857139177902,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW149.metabat.5",45,54079,55992,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__QHVT01;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__QHVT01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019244185.1, s__QHVT01 sp019244185, 95.0, 80.29, 0.55; GCA_019242175.1, s__QHVT01 sp019242175, 95.0, 79.68, 0.48; GCA_003223645.1, s__QHVT01 sp003223645, 95.0, 79.25, 0.44; GCA_016650215.1, s__QHVT01 sp016650215, 95.0, 78.71, 0.49; GCA_017883215.1, s__QHVT01 sp017883215, 95.0, 78.55, 0.44",69.88,11,0.903579830678357,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW149.metabat.5",23,18865,20709,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__QHVT01;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__QHVT01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019244185.1, s__QHVT01 sp019244185, 95.0, 80.29, 0.55; GCA_019242175.1, s__QHVT01 sp019242175, 95.0, 79.68, 0.48; GCA_003223645.1, s__QHVT01 sp003223645, 95.0, 79.25, 0.44; GCA_016650215.1, s__QHVT01 sp016650215, 95.0, 78.71, 0.49; GCA_017883215.1, s__QHVT01 sp017883215, 95.0, 78.55, 0.44",69.88,11,0.903579830678357,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW151.maxbin.002_sub",5,2862,4772,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_902806065.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp902806065","79.34","0.53","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 79.72, 0.41; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 79.21, 0.41; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 78.8, 0.43; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 78.59, 0.32; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 78.53, 0.45; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 78.32, 0.37; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 78.18, 0.34; GCA_019247245.1, s__SCSIO-52915 sp019247245, 95.0, 77.74, 0.22; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 77.53, 0.28",74.01,11,0.941677411413647,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW151.metabat.12",1,19,1935,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","GCA_019247245.1","95.0","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__SCSIO-52915 sp019247245","84.97","0.55","d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__SCSIO-52915;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_902806075.1, s__SCSIO-52915 sp902806075, 95.0, 77.75, 0.23; GCA_016781885.1, s__SCSIO-52915 sp016781885, 95.0, 77.48, 0.27; GCF_011492965.1, s__SCSIO-52915 sp011492965, 95.0, 77.38, 0.24; GCA_016781705.1, s__SCSIO-52915 sp016781705, 95.0, 77.36, 0.17; GCA_902806065.1, s__SCSIO-52915 sp902806065, 95.0, 77.3, 0.28; GCA_902806055.1, s__SCSIO-52915 sp902806055, 95.0, 77.22, 0.23; GCA_016781775.1, s__SCSIO-52915 sp016781775, 95.0, 77.19, 0.17; GCA_902806105.1, s__SCSIO-52915 sp902806105, 95.0, 76.92, 0.18; GCA_016781635.1, s__SCSIO-52915 sp016781635, 95.0, 76.58, 0.15",82.43,11,0.959928078360782,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW154.maxbin.001",6,4422,5945,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","GCA_005883115.1","95.0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__VAZQ01 sp005883115","81.25","0.69","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__VAZQ01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_019237215.1, s__VAZQ01 sp019237215, 95.0, 82.86, 0.76; GCA_009377695.1, s__VAZQ01 sp009377695, 95.0, 77.39, 0.37",43.71,11,0.973584095496411,"Genome not assigned to closest species as it falls outside its pre-defined ANI radius"
"JW155.metabat.7",4,3459,5318,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","GCA_017883315.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__JADGNW01 sp017883315","76.13","0.09","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",80.04,11,0.868151035174503,"N/A"
"JW155.metabat.7",9,7421,9337,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","GCA_017883315.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__JADGNW01 sp017883315","76.13","0.09","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__JADGNW01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","N/A",80.04,11,0.868151035174503,"N/A"
"JW155.metabat.9",7,6740,8680,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","GCA_013698055.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__QHXM01 sp013698055","78.72","0.45","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_003222945.1, s__QHXM01 sp003222945, 95.0, 77.9, 0.37",72.9,11,0.913308205534793,"N/A"
"JW155.metabat.9",2,1395,3233,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","GCA_013698055.1","95.0","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__QHXM01 sp013698055","78.72","0.45","d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__QHXM01;s__","taxonomic classification defined by topology and ANI","classification based on placement in class-level tree","GCA_003222945.1, s__QHXM01 sp003222945, 95.0, 77.9, 0.37",72.9,11,0.913308205534793,"N/A"
"JW159.metabat.5",3,833,2725,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",65.33,11,0.898272673887468,"N/A"
"JW163.metabat.1",12,12582,14462,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",70.57,11,0.888914182261477,"N/A"
"JW163.metabat.1",5,3090,4988,"C","K04043","molecular chaperone DnaK",NA,NA,NA,"Hsp70 protein [PF00012.22]; MreB/Mbl protein [PF06723.15]",NA,"d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","N/A","N/A","N/A","N/A","N/A","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__;s__","taxonomic novelty determined using RED","classification based on placement in class-level tree","N/A",70.57,11,0.888914182261477,"N/A"
